customer_id,first_name,last_name,customer_type,b2b_flag,account_type,loyalty_id,tax_id,payment_terms,credit_limit,parent_customer_id,is_active_flag,date_opened,manor_or_quarter,holdfast_name,town_or_keep,realm,status
9668,Oberyn,Waters,Consumer,False,Standard,,,Prepaid,,,True,2024-12-15,Garden Terrace,Harbor Ward,White Harbor,Iron Islands,Active
9669,Yara,Frey,Consumer,False,Loyalty,LP-447712,,Prepaid,,,True,2025-07-15,King's Road District,North Gate,Highgarden,Dorne,Active
9670,Margaery,Greyjoy,Consumer,False,Standard,LP-581486,,Prepaid,,,True,2024-09-07,Garden Terrace,Harbor Ward,Gulltown,Crownlands,Active
9671,Sansa,Manderly,Consumer,False,Loyalty,LP-572427,,Prepaid,,,True,2025-01-01,King's Road District,Garden Terrace,Highgarden,The Stormlands,Active
9672,Cersei,Rivers,Consumer,False,Loyalty,LP-893344,,Prepaid,,,True,2025-02-20,Harbor Ward,East Rampart,White Harbor,The Riverlands,Active
9673,Catelyn,Clegane,Consumer,False,Loyalty,,,Prepaid,,,True,2024-10-01,Oldtown Harbor,South Keep,White Harbor,Crownlands,Active
9674,Samwell,Arryn,Consumer,False,Loyalty,LP-832361,,Prepaid,,,True,2025-02-26,Citadel Ward,East Rampart,White Harbor,The Westerlands,Active
9675,Lyanna,Royce,Consumer,False,Standard,LP-782061,,Prepaid,,,True,2025-01-20,Oldtown Harbor,North Gate,Highgarden,Iron Islands,Active
9676,Robb,Arryn,Consumer,False,Loyalty,LP-836448,,Prepaid,,,True,2025-03-14,Harbor Ward,North Gate,Highgarden,The Vale,Active
9677,Robb,Arryn,Consumer,False,Standard,LP-344101,,Prepaid,,,True,2024-08-16,Oldtown Harbor,Garden Terrace,Gulltown,The Westerlands,Active
9678,Robb,Manderly,Consumer,False,Standard,,,Prepaid,,,True,2025-05-09,Market Quarter,West Market,Oldtown,Dorne,Active
9679,Tyrion,Snow,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-27,Harbor Ward,Garden Terrace,Lannisport,The Riverlands,Active
9680,Olenna,Dayne,Consumer,False,Standard,LP-743642,,Prepaid,,,True,2025-01-23,King's Road District,South Keep,Lannisport,The Vale,Active
9681,Yara,Seaworth,Consumer,False,Loyalty,LP-836990,,Prepaid,,,True,2025-02-13,Citadel Ward,North Gate,Gulltown,The Riverlands,Active
9682,Margaery,Stark,Consumer,False,Standard,LP-717538,,Prepaid,,,True,2024-04-28,King's Road District,Harbor Ward,King's Landing,The Riverlands,Active
9683,Olenna,Pyke,Consumer,False,Standard,LP-484578,,Prepaid,,,True,2025-07-16,Garden Terrace,South Keep,Gulltown,The Stormlands,Active
9684,Gilly,,Consumer,False,Standard,,,Prepaid,,,True,2024-06-25,Market Quarter,East Rampart,King's Landing,The Westerlands,Active
9685,Grey,Karstark,Consumer,False,Loyalty,,,Prepaid,,,True,2025-02-09,Oldtown Harbor,West Market,Lannisport,Dorne,Active
9686,Sansa,Stark,Consumer,False,Standard,LP-821254,,Prepaid,,,True,2024-05-12,Market Quarter,Garden Terrace,Lannisport,The Vale,Active
9687,Sansa,Arryn,Consumer,False,Loyalty,LP-849431,,Prepaid,,,True,2025-08-15,Citadel Ward,West Market,Highgarden,The North,Active
9688,Lyanna,Clegane,Consumer,False,Loyalty,LP-589863,,Prepaid,,,True,2025-09-30,King's Road District,South Keep,Oldtown,The Stormlands,Active
9689,Jaime,Seaworth,Consumer,False,Standard,LP-242851,,Prepaid,,,True,2024-09-24,Market Quarter,Garden Terrace,Lannisport,The Stormlands,Active
9690,Cersei,Bolton,Consumer,False,Standard,LP-787262,,Prepaid,,,True,2025-03-19,Garden Terrace,Garden Terrace,Gulltown,The Vale,Active
9691,Arya,Martell,Consumer,False,Loyalty,LP-315585,,Prepaid,,,True,2025-03-11,Market Quarter,South Keep,Oldtown,The Reach,Active
9692,Catelyn,Payne,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-12,Garden Terrace,Garden Terrace,King's Landing,Crownlands,Active
9693,Gendry,Waters,Consumer,False,Loyalty,,,Prepaid,,,True,2024-06-30,Citadel Ward,West Market,King's Landing,The Westerlands,Active
9694,Sansa,Karstark,Consumer,False,Standard,LP-996885,,Prepaid,,,True,2024-08-20,Harbor Ward,North Gate,Oldtown,The Westerlands,Active
9695,Eddard,Tully,Consumer,False,Standard,,,Prepaid,,,True,2025-02-28,Oldtown Harbor,South Keep,King's Landing,Dorne,Active
9696,Ned,Septa,Consumer,False,Loyalty,,,Prepaid,,,True,2025-06-17,King's Road District,Harbor Ward,Highgarden,The North,Active
9697,Ellaria,Stark,Consumer,False,Standard,LP-408970,,Prepaid,,,True,2025-02-09,Garden Terrace,East Rampart,White Harbor,Iron Islands,Active
9698,Robb,,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-25,Citadel Ward,West Market,King's Landing,Iron Islands,Active
9699,Jorah,Rivers,Consumer,False,Standard,LP-181882,,Prepaid,,,True,2025-03-30,Citadel Ward,North Gate,Gulltown,The Vale,Active
9700,Ned,,Consumer,False,Loyalty,LP-896561,,Prepaid,,,True,2025-07-31,Citadel Ward,South Keep,White Harbor,The Riverlands,Active
9701,JAIME ,none,Consumer,False,Loyalty,LP-745043,,Prepaid,,,True,2025-08-05,Garden Terrace,East Rampart,Lannisport,The Vale,Active
9702,Eddard,Hightower,Consumer,False,Standard,LP-620265,,Prepaid,,,True,2025-07-15,Harbor Ward,West Market,Gulltown,The Reach,Active
9703,Davos,Hill,Consumer,False,Standard,LP-188898,,Prepaid,,,True,2024-09-27,Garden Terrace,South Keep,Oldtown,The Riverlands,Active
9704,Stannis,Stark,Consumer,False,Loyalty,LP-535143,,Prepaid,,,True,2024-06-16,Oldtown Harbor,South Keep,Highgarden,The Westerlands,Active
9705,Jon,Payne,Consumer,False,Loyalty,LP-920100,,Prepaid,,,True,2024-10-28,Harbor Ward,Harbor Ward,Lannisport,The Reach,Active
9706,Margaery,Karstark,Consumer,False,Standard,LP-325403,,Prepaid,,,True,2025-02-20,Citadel Ward,Harbor Ward,Highgarden,The North,Active
9707,Robb,Bolton,Consumer,False,Loyalty,LP-141084,,Prepaid,,,True,2025-09-20,Harbor Ward,North Gate,Gulltown,The Westerlands,Active
9708,Robb,,Consumer,False,Standard,,,Prepaid,,,True,2024-05-10,Citadel Ward,East Rampart,Gulltown,Iron Islands,Active
9709,TYRION ,tully,Consumer,False,Standard,LP-142297,,Prepaid,,,True,2024-11-25,Oldtown Harbor,West Market,Gulltown,The Reach,Active
9710,Bran,Mormont,Consumer,False,Loyalty,,,Prepaid,,,True,2025-05-09,Oldtown Harbor,North Gate,White Harbor,The Stormlands,Active
9711,Ellaria,Payne,Consumer,False,Standard,,,Prepaid,,,True,2025-05-02,Market Quarter,South Keep,Lannisport,The Westerlands,Active
9712,Theon,Bolton,Consumer,False,Standard,LP-374428,,Prepaid,,,True,2025-01-22,Oldtown Harbor,South Keep,Gulltown,The North,Active
9713,Olenna,Septa,Consumer,False,Loyalty,LP-121939,,Prepaid,,,True,2025-01-12,Garden Terrace,East Rampart,White Harbor,Dorne,Active
9714,Lyanna,Manderly,Consumer,False,Loyalty,LP-742242,,Prepaid,,,True,2024-05-29,Oldtown Harbor,West Market,Highgarden,Iron Islands,Active
9715,Daenerys,Frey,Consumer,False,Standard,LP-787336,,Prepaid,,,True,2025-09-23,King's Road District,Garden Terrace,Gulltown,The Reach,Active
9716,Ned,Tully,Consumer,False,Standard,LP-739587,,Prepaid,,,True,2024-04-27,Citadel Ward,Garden Terrace,King's Landing,Iron Islands,Active
9717,Bran,Tarly,Consumer,False,Loyalty,,,Prepaid,,,True,2024-09-14,Market Quarter,North Gate,King's Landing,The Riverlands,Active
9718,Missandei,,Consumer,False,Standard,,,Prepaid,,,True,2024-09-13,Oldtown Harbor,East Rampart,Gulltown,Dorne,Active
9719,Brienne,Greyjoy,Consumer,False,Loyalty,LP-811719,,Prepaid,,,True,2025-02-05,Oldtown Harbor,West Market,Gulltown,The Vale,Active
9720,Tyrion,Bolton,Consumer,False,Standard,LP-497382,,Prepaid,,,True,2024-05-08,Oldtown Harbor,North Gate,White Harbor,Crownlands,Active
9721,Theon,Hightower,Consumer,False,Standard,,,Prepaid,,,True,2025-02-05,Citadel Ward,Garden Terrace,Highgarden,The North,Active
9722,Gilly,Mormont,Consumer,False,Standard,LP-142696,,Prepaid,,,True,2025-05-05,Oldtown Harbor,West Market,White Harbor,The Reach,Active
9723,Gendry,Stark,Consumer,False,Standard,,,Prepaid,,,True,2024-10-12,Garden Terrace,South Keep,Oldtown,The Westerlands,Active
9724,EDDARD ,none,Consumer,False,Standard,,,Prepaid,,,True,2025-04-30,Citadel Ward,West Market,Oldtown,Iron Islands,Active
9725,Sandor,Storm,Consumer,False,Loyalty,LP-549317,,Prepaid,,,True,2025-01-05,Oldtown Harbor,West Market,Oldtown,Crownlands,Active
9726,Podrick,Flowers,Consumer,False,Loyalty,,,Prepaid,,,True,2024-05-22,King's Road District,South Keep,Highgarden,Dorne,Active
9727,Theon,Seaworth,Consumer,False,Standard,,,Prepaid,,,True,2025-01-15,Citadel Ward,Garden Terrace,Highgarden,Iron Islands,Active
9728,Davos,Frey,Consumer,False,Loyalty,LP-619382,,Prepaid,,,True,2024-05-31,Market Quarter,Harbor Ward,Oldtown,The Riverlands,Active
9729,Gendry,Bolton,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-20,Market Quarter,South Keep,Gulltown,Dorne,Active
9730,Yara,Arryn,Consumer,False,Standard,LP-537321,,Prepaid,,,True,2024-12-09,Market Quarter,South Keep,Oldtown,The Riverlands,Active
9731,Grey,Frey,Consumer,False,Standard,LP-263875,,Prepaid,,,True,2024-05-20,Oldtown Harbor,North Gate,Oldtown,The Reach,Active
9732,Theon,Hightower,Consumer,False,Loyalty,LP-685209,,Prepaid,,,True,2024-09-06,Oldtown Harbor,West Market,King's Landing,The Riverlands,Active
9733,Grey,Storm,Consumer,False,Loyalty,LP-484191,,Prepaid,,,True,2024-10-30,Garden Terrace,Harbor Ward,King's Landing,The Westerlands,Active
9734,Lyanna,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2024-12-22,Market Quarter,Harbor Ward,Lannisport,The Stormlands,Active
9735,Stannis,Septa,Consumer,False,Standard,LP-747809,,Prepaid,,,True,2025-09-21,Market Quarter,North Gate,Lannisport,Iron Islands,Active
9736,Daenerys,Pyke,Consumer,False,Loyalty,LP-644463,,Prepaid,,,True,2025-02-06,Harbor Ward,Harbor Ward,Highgarden,Dorne,Active
9737,Tyrion,Seaworth,Consumer,False,Standard,,,Prepaid,,,True,2024-12-25,Market Quarter,West Market,King's Landing,Dorne,Active
9738,Olenna,Snow,Consumer,False,Loyalty,LP-102908,,Prepaid,,,True,2024-11-12,King's Road District,Garden Terrace,Gulltown,The Riverlands,Active
9739,Bran,Flowers,Consumer,False,Standard,LP-219691,,Prepaid,,,True,2024-05-28,Garden Terrace,North Gate,White Harbor,Iron Islands,Active
9740,Robb,Tarly,Consumer,False,Standard,LP-874868,,Prepaid,,,True,2025-08-12,Garden Terrace,Harbor Ward,White Harbor,Crownlands,Active
9741,Jorah,Karstark,Consumer,False,Standard,,,Prepaid,,,True,2025-09-30,Harbor Ward,East Rampart,Highgarden,Dorne,Active
9742,Sansa,Royce,Consumer,False,Standard,LP-392451,,Prepaid,,,True,2024-08-29,Harbor Ward,Garden Terrace,Oldtown,The Vale,Active
9743,Bran,Martell,Consumer,False,Loyalty,LP-404295,,Prepaid,,,True,2024-08-15,Market Quarter,Garden Terrace,White Harbor,The North,Active
9744,Ned,Stark,Consumer,False,Standard,,,Prepaid,,,True,2025-02-24,Oldtown Harbor,South Keep,Gulltown,The Reach,Active
9745,Robb,Manderly,Consumer,False,Standard,LP-472829,,Prepaid,,,True,2025-07-14,Harbor Ward,East Rampart,Gulltown,The Stormlands,Active
9746,Samwell,Seaworth,Consumer,False,Standard,LP-945506,,Prepaid,,,True,2025-04-09,Citadel Ward,West Market,White Harbor,The Westerlands,Active
9747,Brienne,Hill,Consumer,False,Standard,,,Prepaid,,,True,2024-07-28,Garden Terrace,East Rampart,King's Landing,Iron Islands,Active
9748,Daenerys,Pyke,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-28,Citadel Ward,Garden Terrace,Highgarden,The Vale,Active
9749,Sansa,Pyke,Consumer,False,Standard,,,Prepaid,,,True,2025-10-01,Garden Terrace,Harbor Ward,Lannisport,The Reach,Active
9750,Grey,Flowers,Consumer,False,Standard,LP-893152,,Prepaid,,,True,2024-12-13,Oldtown Harbor,West Market,Lannisport,The Reach,Active
9751,Stannis,Dayne,Consumer,False,Loyalty,LP-482462,,Prepaid,,,True,2025-05-09,Harbor Ward,West Market,White Harbor,Dorne,Active
9752,Podrick,Martell,Consumer,False,Loyalty,LP-528169,,Prepaid,,,True,2025-05-01,Harbor Ward,South Keep,Oldtown,The Vale,Active
9753,Grey,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2024-09-17,Oldtown Harbor,Garden Terrace,Highgarden,The Vale,Active
9754,Yara,Manderly,Consumer,False,Loyalty,LP-769196,,Prepaid,,,True,2025-09-18,King's Road District,North Gate,White Harbor,The Vale,Active
9755,Arya,Hill,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-24,Harbor Ward,East Rampart,Lannisport,Dorne,Active
9756,Ned,Frey,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-24,Garden Terrace,East Rampart,Oldtown,The Stormlands,Active
9757,Catelyn,Pyke,Consumer,False,Loyalty,LP-632005,,Prepaid,,,True,2024-09-14,Garden Terrace,South Keep,Lannisport,Crownlands,Active
9758,Catelyn,,Consumer,False,Standard,LP-522175,,Prepaid,,,True,2024-08-10,Garden Terrace,North Gate,Highgarden,The Reach,Active
9759,Gendry,Mormont,Consumer,False,Standard,LP-687580,,Prepaid,,,True,2024-11-18,Garden Terrace,North Gate,King's Landing,Dorne,Active
9760,Oberyn,Targaryen,Consumer,False,Standard,LP-527541,,Prepaid,,,True,2024-10-12,Market Quarter,Harbor Ward,White Harbor,The Riverlands,Active
9761,Grey,Flowers,Consumer,False,Standard,LP-807096,,Prepaid,,,True,2024-11-02,Citadel Ward,Garden Terrace,Gulltown,The Riverlands,Active
9762,Jon,Rivers,Consumer,False,Loyalty,LP-128752,,Prepaid,,,True,2024-09-20,Citadel Ward,South Keep,Lannisport,The Reach,Active
9763,Grey,Waters,Consumer,False,Standard,LP-138795,,Prepaid,,,True,2025-06-12,Garden Terrace,East Rampart,Highgarden,The Stormlands,Active
9764,Stannis,Septa,Consumer,False,Standard,LP-755666,,Prepaid,,,True,2024-12-17,Garden Terrace,South Keep,Lannisport,The Riverlands,Active
9765,Jon,Greyjoy,Consumer,False,Loyalty,,,Prepaid,,,True,2024-05-22,King's Road District,East Rampart,Lannisport,The Vale,Active
9766,Oberyn,Snow,Consumer,False,Standard,LP-553768,,Prepaid,,,True,2024-07-24,Garden Terrace,North Gate,White Harbor,The Stormlands,Active
9767,Gilly,Hill,Consumer,False,Loyalty,LP-729767,,Prepaid,,,True,2025-08-18,Harbor Ward,South Keep,King's Landing,The Westerlands,Active
9768,Lyanna,Storm,Consumer,False,Standard,,,Prepaid,,,True,2024-11-14,Garden Terrace,North Gate,Oldtown,Dorne,Active
9769,Grey,Rivers,Consumer,False,Standard,,,Prepaid,,,True,2024-07-16,Market Quarter,South Keep,Oldtown,The Vale,Active
9770,Theon,Royce,Consumer,False,Standard,,,Prepaid,,,True,2025-02-17,Citadel Ward,East Rampart,King's Landing,The Stormlands,Active
9771,Tyrion,Frey,Consumer,False,Standard,,,Prepaid,,,True,2024-09-16,Garden Terrace,West Market,Gulltown,Iron Islands,Active
9772,Ned,Storm,Consumer,False,Standard,LP-713140,,Prepaid,,,True,2025-07-04,Harbor Ward,East Rampart,Lannisport,The Reach,Active
9773,Margaery,Snow,Consumer,False,Standard,LP-337049,,Prepaid,,,True,2025-09-09,Garden Terrace,West Market,Highgarden,The Reach,Active
9774,Gilly,Septa,Consumer,False,Standard,LP-459678,,Prepaid,,,True,2024-11-30,Oldtown Harbor,Garden Terrace,White Harbor,The Vale,Active
9775,Bran,Storm,Consumer,False,Standard,LP-577966,,Prepaid,,,True,2024-10-17,Garden Terrace,West Market,Highgarden,Iron Islands,Active
9776,DAVOS ,greyjoy,Consumer,False,Standard,LP-309571,,Prepaid,,,True,2024-12-05,Harbor Ward,Harbor Ward,King's Landing,The Westerlands,Active
9777,Yara,Tully,Consumer,False,Loyalty,,,Prepaid,,,True,2024-07-21,Garden Terrace,East Rampart,White Harbor,The Vale,Active
9778,Bran,Stark,Consumer,False,Loyalty,LP-946379,,Prepaid,,,True,2025-03-02,Oldtown Harbor,South Keep,Oldtown,The Vale,Active
9779,Yara,,Consumer,False,Standard,LP-786111,,Prepaid,,,True,2024-12-25,Citadel Ward,Garden Terrace,Oldtown,The North,Active
9780,Lyanna,Baratheon,Consumer,False,Standard,,,Prepaid,,,True,2025-07-14,Citadel Ward,Harbor Ward,Gulltown,The Stormlands,Active
9781,Tyrion,Clegane,Consumer,False,Standard,LP-476914,,Prepaid,,,True,2024-07-12,Citadel Ward,North Gate,Highgarden,Dorne,Active
9782,Tyrion,Sand,Consumer,False,Standard,LP-900002,,Prepaid,,,True,2024-08-11,King's Road District,South Keep,White Harbor,Iron Islands,Active
9783,Brienne,Sand,Consumer,False,Loyalty,LP-122003,,Prepaid,,,True,2024-05-11,Harbor Ward,Garden Terrace,White Harbor,The Vale,Active
9784,Jon,Tully,Consumer,False,Loyalty,LP-897223,,Prepaid,,,True,2024-08-29,King's Road District,North Gate,Oldtown,The Riverlands,Active
9785,Gilly,Hightower,Consumer,False,Standard,,,Prepaid,,,True,2025-03-07,Citadel Ward,Harbor Ward,Oldtown,Dorne,Active
9786,Jon,Tyrell,Consumer,False,Loyalty,LP-516090,,Prepaid,,,True,2025-04-25,Citadel Ward,West Market,Gulltown,Iron Islands,Active
9787,Brienne,Waters,Consumer,False,Standard,,,Prepaid,,,True,2025-06-22,King's Road District,West Market,Gulltown,The Vale,Active
9788,Grey,Snow,Consumer,False,Loyalty,LP-718816,,Prepaid,,,True,2025-01-19,Oldtown Harbor,Harbor Ward,Highgarden,Iron Islands,Active
9789,Jon,Royce,Consumer,False,Standard,,,Prepaid,,,True,2025-07-22,Garden Terrace,West Market,White Harbor,The Vale,Active
9790,Tyrion,Lannister,Consumer,False,Loyalty,,,Prepaid,,,True,2024-10-20,Market Quarter,Harbor Ward,Oldtown,The Westerlands,Active
9791,Cersei,Mormont,Consumer,False,Loyalty,LP-796175,,Prepaid,,,True,2024-07-03,Oldtown Harbor,Garden Terrace,King's Landing,The Reach,Active
9792,Oberyn,Pyke,Consumer,False,Standard,LP-306892,,Prepaid,,,True,2025-01-15,Market Quarter,Garden Terrace,Gulltown,The North,Active
9793,Eddard,Stark,Consumer,False,Loyalty,,,Prepaid,,,True,2024-12-07,Oldtown Harbor,East Rampart,Gulltown,The Reach,Active
9794,Olenna,Sand,Consumer,False,Loyalty,LP-200304,,Prepaid,,,True,2025-07-22,Citadel Ward,North Gate,King's Landing,Crownlands,Active
9795,Gilly,Targaryen,Consumer,False,Standard,LP-104021,,Prepaid,,,True,2024-05-31,Citadel Ward,South Keep,White Harbor,The Vale,Active
9796,Theon,Payne,Consumer,False,Loyalty,LP-465041,,Prepaid,,,True,2025-05-29,Market Quarter,Harbor Ward,Gulltown,The Reach,Active
9797,Ned,Manderly,Consumer,False,Loyalty,LP-756998,,Prepaid,,,True,2024-11-22,King's Road District,East Rampart,White Harbor,The Riverlands,Active
9798,Yara,Flowers,Consumer,False,Loyalty,LP-527082,,Prepaid,,,True,2025-04-18,Citadel Ward,Harbor Ward,King's Landing,Iron Islands,Active
9799,Davos,Royce,Consumer,False,Standard,LP-906614,,Prepaid,,,True,2024-11-07,King's Road District,Garden Terrace,King's Landing,Crownlands,Active
9800,Gendry,Lannister,Consumer,False,Loyalty,LP-522167,,Prepaid,,,True,2025-03-08,Market Quarter,South Keep,Highgarden,The Vale,Active
9801,Olenna,Karstark,Consumer,False,Loyalty,,,Prepaid,,,True,2025-04-25,Oldtown Harbor,Harbor Ward,Oldtown,The Stormlands,Active
9802,Grey,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2024-07-12,Oldtown Harbor,South Keep,Highgarden,The Stormlands,Active
9803,Oberyn,Royce,Consumer,False,Standard,LP-910652,,Prepaid,,,True,2024-09-06,Harbor Ward,Harbor Ward,White Harbor,The Westerlands,Active
9804,Bran,Tully,Consumer,False,Loyalty,LP-313480,,Prepaid,,,True,2025-03-28,Citadel Ward,North Gate,Oldtown,Crownlands,Active
9805,Jon,Snow,Consumer,False,Standard,LP-663854,,Prepaid,,,True,2024-09-18,Garden Terrace,East Rampart,Highgarden,Crownlands,Active
9806,Gilly,Targaryen,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-07,Oldtown Harbor,South Keep,Gulltown,Iron Islands,Active
9807,Jorah,Tully,Consumer,False,Standard,,,Prepaid,,,True,2024-12-09,Garden Terrace,Garden Terrace,White Harbor,The Riverlands,Active
9808,Brienne,Martell,Consumer,False,Loyalty,,,Prepaid,,,True,2024-09-19,Oldtown Harbor,North Gate,King's Landing,The Stormlands,Active
9809,Sandor,,Consumer,False,Loyalty,,,Prepaid,,,True,2025-05-04,King's Road District,North Gate,King's Landing,The North,Active
9810,Podrick,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-02,Harbor Ward,Harbor Ward,King's Landing,The Stormlands,Active
9811,Cersei,Tyrell,Consumer,False,Loyalty,LP-969501,,Prepaid,,,True,2024-10-29,Citadel Ward,South Keep,Lannisport,The Riverlands,Active
9812,Cersei,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2025-02-03,Garden Terrace,Garden Terrace,Gulltown,Dorne,Active
9813,Daenerys,,Consumer,False,Standard,,,Prepaid,,,True,2024-10-14,Oldtown Harbor,North Gate,White Harbor,The Vale,Active
9814,Catelyn,Tarly,Consumer,False,Loyalty,LP-252293,,Prepaid,,,True,2024-06-14,Market Quarter,South Keep,Highgarden,The Stormlands,Active
9815,Grey,Mormont,Consumer,False,Standard,LP-771345,,Prepaid,,,True,2024-12-31,Oldtown Harbor,Garden Terrace,Highgarden,Crownlands,Active
9816,Jorah,Royce,Consumer,False,Standard,LP-371446,,Prepaid,,,True,2024-10-10,Harbor Ward,East Rampart,King's Landing,The Stormlands,Active
9817,Jorah,Karstark,Consumer,False,Standard,LP-357444,,Prepaid,,,True,2024-10-22,Market Quarter,West Market,Oldtown,The North,Active
9818,Grey,Payne,Consumer,False,Standard,,,Prepaid,,,True,2025-04-25,Garden Terrace,East Rampart,Oldtown,The Vale,Active
9819,Tyrion,Flowers,Consumer,False,Standard,,,Prepaid,,,True,2025-09-07,Garden Terrace,Garden Terrace,Gulltown,Dorne,Active
9820,Jorah,Payne,Consumer,False,Loyalty,,,Prepaid,,,True,2024-06-29,King's Road District,Harbor Ward,Gulltown,The Westerlands,Active
9821,DAENERYS ,waters,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-16,Harbor Ward,West Market,Highgarden,The Stormlands,Active
9822,Grey,Frey,Consumer,False,Standard,LP-177928,,Prepaid,,,True,2025-01-31,Garden Terrace,Harbor Ward,Highgarden,The Reach,Active
9823,Jon,Tarly,Consumer,False,Loyalty,LP-189966,,Prepaid,,,True,2025-05-09,Market Quarter,East Rampart,Highgarden,Iron Islands,Active
9824,Ned,Tarly,Consumer,False,Standard,LP-572792,,Prepaid,,,True,2024-10-15,Garden Terrace,Harbor Ward,Lannisport,The Vale,Active
9825,Margaery,Martell,Consumer,False,Loyalty,LP-357833,,Prepaid,,,True,2024-11-24,Harbor Ward,West Market,King's Landing,The Reach,Active
9826,Podrick,Stark,Consumer,False,Standard,LP-439261,,Prepaid,,,True,2025-01-09,Harbor Ward,West Market,White Harbor,Crownlands,Active
9827,Daenerys,Manderly,Consumer,False,Standard,LP-494723,,Prepaid,,,True,2025-08-09,Market Quarter,North Gate,Oldtown,The Vale,Active
9828,Samwell,Dayne,Consumer,False,Standard,LP-756237,,Prepaid,,,True,2024-07-18,King's Road District,West Market,King's Landing,The North,Active
9829,Sansa,Septa,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-07,Harbor Ward,Harbor Ward,White Harbor,The Westerlands,Active
9830,Stannis,,Consumer,False,Loyalty,LP-400373,,Prepaid,,,True,2024-11-19,Oldtown Harbor,Garden Terrace,Gulltown,The Reach,Active
9831,Bran,Stark,Consumer,False,Standard,LP-434018,,Prepaid,,,True,2024-11-18,Garden Terrace,West Market,Highgarden,The Vale,Active
9832,Daenerys,Sand,Consumer,False,Loyalty,LP-764937,,Prepaid,,,True,2025-08-24,Oldtown Harbor,Garden Terrace,White Harbor,The Stormlands,Active
9833,Podrick,Arryn,Consumer,False,Standard,,,Prepaid,,,True,2025-07-23,Harbor Ward,East Rampart,Gulltown,The Reach,Active
9834,Sansa,Mormont,Consumer,False,Standard,,,Prepaid,,,True,2024-12-11,Harbor Ward,North Gate,Highgarden,Iron Islands,Active
9835,Sansa,Mormont,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-19,Citadel Ward,West Market,King's Landing,The Westerlands,Active
9836,Robb,Tully,Consumer,False,Loyalty,LP-838925,,Prepaid,,,True,2025-08-22,Harbor Ward,Garden Terrace,White Harbor,Dorne,Active
9837,Sansa,Flowers,Consumer,False,Loyalty,LP-225248,,Prepaid,,,True,2025-08-05,Harbor Ward,South Keep,King's Landing,The Reach,Active
9838,Jorah,,Consumer,False,Loyalty,,,Prepaid,,,True,2024-11-05,Market Quarter,South Keep,Highgarden,The Reach,Active
9839,Gilly,Arryn,Consumer,False,Loyalty,,,Prepaid,,,True,2025-06-05,Oldtown Harbor,Garden Terrace,Gulltown,The Westerlands,Active
9840,Grey,Tarly,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-22,Citadel Ward,North Gate,Oldtown,The Reach,Active
9841,Grey,Snow,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-08,Garden Terrace,South Keep,King's Landing,The Reach,Active
9842,Podrick,Snow,Consumer,False,Standard,,,Prepaid,,,True,2025-02-16,Garden Terrace,North Gate,Oldtown,The Westerlands,Active
9843,Ned,Waters,Consumer,False,Standard,,,Prepaid,,,True,2025-07-29,Oldtown Harbor,Garden Terrace,Lannisport,Iron Islands,Active
9844,Gilly,Dayne,Consumer,False,Loyalty,LP-953557,,Prepaid,,,True,2025-08-11,Garden Terrace,South Keep,Highgarden,The Riverlands,Active
9845,Eddard,Seaworth,Consumer,False,Loyalty,LP-874775,,Prepaid,,,True,2025-05-19,Citadel Ward,South Keep,Gulltown,The Reach,Active
9846,Arya,Arryn,Consumer,False,Loyalty,,,Prepaid,,,True,2025-05-28,Market Quarter,Garden Terrace,Oldtown,The Stormlands,Active
9847,Jon,Tarly,Consumer,False,Loyalty,LP-389734,,Prepaid,,,True,2025-03-10,Oldtown Harbor,Garden Terrace,Oldtown,Dorne,Active
9848,Gilly,Dayne,Consumer,False,Loyalty,LP-577629,,Prepaid,,,True,2025-02-04,Garden Terrace,West Market,Highgarden,Iron Islands,Active
9849,Margaery,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2025-10-05,Oldtown Harbor,East Rampart,Oldtown,Iron Islands,Active
9850,Brienne,Tyrell,Consumer,False,Standard,,,Prepaid,,,True,2024-12-28,Oldtown Harbor,Harbor Ward,King's Landing,The Reach,Active
9851,Missandei,,Consumer,False,Standard,LP-724061,,Prepaid,,,True,2025-09-18,Market Quarter,North Gate,Oldtown,The Reach,Active
